donor_id,donor_name,donor_age,donor_color,structure_id,structure_name,structure_abbreviation,structure_color,top_level_structure_id,top_level_structure_name,top_level_structure_abbreviation,top_level_structure_color
125953597,"MMU36435","E80","D2D2D2",128011832,"outer subventricular zone of S1","S1szo","DA80A8",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",128011832,"outer subventricular zone of S1","S1szo","DA80A8",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",128012482,"outer subventricular zone of V1","V1szo","DA80A8",3999,"brain","Br","E0E0E0"
113213962,"MMU35058","E80","D2D2D2",128012482,"outer subventricular zone of V1","V1szo","DA80A8",3999,"brain","Br","E0E0E0"
125953597,"MMU36435","E80","D2D2D2",128012482,"outer subventricular zone of V1","V1szo","DA80A8",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",128012482,"outer subventricular zone of V1","V1szo","DA80A8",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",159658844,"inner fiber (plexiform) zone of V1","V1ifz","E3A8C2",3999,"brain","Br","E0E0E0"
113213962,"MMU35058","E80","D2D2D2",159658844,"inner fiber (plexiform) zone of V1","V1ifz","E3A8C2",3999,"brain","Br","E0E0E0"
125953597,"MMU36435","E80","D2D2D2",159658844,"inner fiber (plexiform) zone of V1","V1ifz","E3A8C2",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",159658844,"inner fiber (plexiform) zone of V1","V1ifz","E3A8C2",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",128011662,"inner subventricular zone of rostral cingulate cortex","rCGszi","D55C92",3999,"brain","Br","E0E0E0"
113213962,"MMU35058","E80","D2D2D2",128011662,"inner subventricular zone of rostral cingulate cortex","rCGszi","D55C92",3999,"brain","Br","E0E0E0"
125953597,"MMU36435","E80","D2D2D2",128011662,"inner subventricular zone of rostral cingulate cortex","rCGszi","D55C92",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",128011662,"inner subventricular zone of rostral cingulate cortex","rCGszi","D55C92",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",128011836,"inner subventricular zone of S1","S1szi","D55C92",3999,"brain","Br","E0E0E0"
113213962,"MMU35058","E80","D2D2D2",128011836,"inner subventricular zone of S1","S1szi","D55C92",3999,"brain","Br","E0E0E0"
125953597,"MMU36435","E80","D2D2D2",128011836,"inner subventricular zone of S1","S1szi","D55C92",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",128011836,"inner subventricular zone of S1","S1szi","D55C92",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",128012486,"inner subventricular zone of V1","V1szi","D55C92",3999,"brain","Br","E0E0E0"
113213962,"MMU35058","E80","D2D2D2",128012486,"inner subventricular zone of V1","V1szi","D55C92",3999,"brain","Br","E0E0E0"
125953597,"MMU36435","E80","D2D2D2",128012486,"inner subventricular zone of V1","V1szi","D55C92",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",128012486,"inner subventricular zone of V1","V1szi","D55C92",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",128011666,"ventricular zone of rostral cingulate cortex","rCGvz","BA2E2E",3999,"brain","Br","E0E0E0"
113213962,"MMU35058","E80","D2D2D2",128011666,"ventricular zone of rostral cingulate cortex","rCGvz","BA2E2E",3999,"brain","Br","E0E0E0"
125953597,"MMU36435","E80","D2D2D2",128011666,"ventricular zone of rostral cingulate cortex","rCGvz","BA2E2E",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",128011666,"ventricular zone of rostral cingulate cortex","rCGvz","BA2E2E",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",128011840,"ventricular zone of S1","S1vz","BA2E2E",3999,"brain","Br","E0E0E0"
113213962,"MMU35058","E80","D2D2D2",128011840,"ventricular zone of S1","S1vz","BA2E2E",3999,"brain","Br","E0E0E0"
125953597,"MMU36435","E80","D2D2D2",128011840,"ventricular zone of S1","S1vz","BA2E2E",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",128011840,"ventricular zone of S1","S1vz","BA2E2E",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",128012490,"ventricular zone of V1","V1vz","BA2E2E",3999,"brain","Br","E0E0E0"
113213962,"MMU35058","E80","D2D2D2",128012490,"ventricular zone of V1","V1vz","BA2E2E",3999,"brain","Br","E0E0E0"
125953597,"MMU36435","E80","D2D2D2",128012490,"ventricular zone of V1","V1vz","BA2E2E",3999,"brain","Br","E0E0E0"
120965505,"MMU37852","E80","D2D2D2",128012490,"ventricular zone of V1","V1vz","BA2E2E",3999,"brain","Br","E0E0E0"
121006927,"MMU34624","E80","D2D2D2",10076,"molecular layer of dentate gyrus (cortex)","DGmo","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10076,"molecular layer of dentate gyrus (cortex)","DGmo","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10076,"molecular layer of dentate gyrus (cortex)","DGmo","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10076,"molecular layer of dentate gyrus (cortex)","DGmo","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10062,"stratum lacunosum-moleculare of CA1","CA1lm","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10062,"stratum lacunosum-moleculare of CA1","CA1lm","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10062,"stratum lacunosum-moleculare of CA1","CA1lm","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10062,"stratum lacunosum-moleculare of CA1","CA1lm","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10061,"stratum radiatum of CA1","CA1ra","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10061,"stratum radiatum of CA1","CA1ra","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10061,"stratum radiatum of CA1","CA1ra","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10061,"stratum radiatum of CA1","CA1ra","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10060,"stratum pyramidale of CA1","CA1py","694F8C",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10060,"stratum pyramidale of CA1","CA1py","694F8C",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10060,"stratum pyramidale of CA1","CA1py","694F8C",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10060,"stratum pyramidale of CA1","CA1py","694F8C",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",128012264,"hippocampal subplate of CA1","CA1sp","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",128012264,"hippocampal subplate of CA1","CA1sp","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",128012264,"hippocampal subplate of CA1","CA1sp","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",128012264,"hippocampal subplate of CA1","CA1sp","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",128012270,"hippocampal intermediate zone of CA1","CA1iz","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",128012270,"hippocampal intermediate zone of CA1","CA1iz","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",128012270,"hippocampal intermediate zone of CA1","CA1iz","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",128012270,"hippocampal intermediate zone of CA1","CA1iz","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",128012278,"hippocampal ventricular zone of CA1","CA1vz","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",128012278,"hippocampal ventricular zone of CA1","CA1vz","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",128012278,"hippocampal ventricular zone of CA1","CA1vz","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",128012278,"hippocampal ventricular zone of CA1","CA1vz","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10065,"stratum pyramidale of CA2","CA2py","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10065,"stratum pyramidale of CA2","CA2py","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10065,"stratum pyramidale of CA2","CA2py","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10065,"stratum pyramidale of CA2","CA2py","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10070,"stratum pyramidale of CA3","CA3py","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",10070,"stratum pyramidale of CA3","CA3py","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",10070,"stratum pyramidale of CA3","CA3py","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",10070,"stratum pyramidale of CA3","CA3py","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",128012372,"pyramidal layer of subiculum","Spy","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113213962,"MMU35058","E80","D2D2D2",128012372,"pyramidal layer of subiculum","Spy","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125953597,"MMU36435","E80","D2D2D2",128012372,"pyramidal layer of subiculum","Spy","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120965505,"MMU37852","E80","D2D2D2",128012372,"pyramidal layer of subiculum","Spy","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121006927,"MMU34624","E80","D2D2D2",10124,"medial division of central nucleus","CEm","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",10124,"medial division of central nucleus","CEm","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",10124,"medial division of central nucleus","CEm","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",10124,"medial division of central nucleus","CEm","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",10123,"lateral division of central nucleus","CEl","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",10123,"lateral division of central nucleus","CEl","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",10123,"lateral division of central nucleus","CEl","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",10123,"lateral division of central nucleus","CEl","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",128012620,"periamygdaloid cortex (cortical amygdaloid nucleus)","PAC","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",128012620,"periamygdaloid cortex (cortical amygdaloid nucleus)","PAC","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",128012620,"periamygdaloid cortex (cortical amygdaloid nucleus)","PAC","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",128012620,"periamygdaloid cortex (cortical amygdaloid nucleus)","PAC","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",10139,"amygdaloid intramedullary gray","IMG","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
113213962,"MMU35058","E80","D2D2D2",10139,"amygdaloid intramedullary gray","IMG","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
125953597,"MMU36435","E80","D2D2D2",10139,"amygdaloid intramedullary gray","IMG","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
120965505,"MMU37852","E80","D2D2D2",10139,"amygdaloid intramedullary gray","IMG","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
121006927,"MMU34624","E80","D2D2D2",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213962,"MMU35058","E80","D2D2D2",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125953597,"MMU36435","E80","D2D2D2",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120965505,"MMU37852","E80","D2D2D2",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121006927,"MMU34624","E80","D2D2D2",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213962,"MMU35058","E80","D2D2D2",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125953597,"MMU36435","E80","D2D2D2",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120965505,"MMU37852","E80","D2D2D2",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121006927,"MMU34624","E80","D2D2D2",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213962,"MMU35058","E80","D2D2D2",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125953597,"MMU36435","E80","D2D2D2",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120965505,"MMU37852","E80","D2D2D2",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121006927,"MMU34624","E80","D2D2D2",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213962,"MMU35058","E80","D2D2D2",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125953597,"MMU36435","E80","D2D2D2",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120965505,"MMU37852","E80","D2D2D2",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121006927,"MMU34624","E80","D2D2D2",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213962,"MMU35058","E80","D2D2D2",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
